,Date,Close-Last,Volume,Open,High,Low
580,23-04-2020,103.85,905068,106.97,106.97,102.82
581,22-04-2020,104.63,1362675,108.5,108.5,102.8
582,21-04-2020,105.27,968382,107.72,108.86,104.76
583,20-04-2020,109.78,922808,109.77,110.88,108.76
584,17-04-2020,111.24,773808,111.1,111.91,109.38
585,16-04-2020,108.31,722799,106.89,108.93,106.5
586,15-04-2020,106.0,829912,106.11,108.11,104.61
587,14-04-2020,107.56,1384606,105.65,107.88,104.27
588,13-04-2020,103.29,805704,105.29,106.99,102.67
589,09-04-2020,107.92,740595,104.78,108.59,104.78
590,08-04-2020,104.13,744873,101.53,104.81,101.23
591,07-04-2020,100.94,1125513,104.72,107.11,100.22
592,06-04-2020,101.59,916794,99.89,102.27,98.07
593,03-04-2020,95.22,851950,94.53,95.92,93.57
594,02-04-2020,93.96,1237053,92.05,94.45,90.33
595,01-04-2020,92.27,1058775,90.12,93.29,90.0
596,31-03-2020,94.95,1515754,99.52,100.4,94.58
597,30-03-2020,99.44,1437366,94.03,99.83,92.81
598,27-03-2020,92.78,1127261,90.04,95.44,89.28
599,26-03-2020,93.82,1699275,88.05,96.09,88.05
600,25-03-2020,86.96,1969122,82.99,91.02,82.28
601,24-03-2020,82.99,1975431,76.91,83.19,76.39
602,23-03-2020,72.86,1794010,80.57,80.57,71.66
603,20-03-2020,80.5,2161498,89.82,89.82,79.67
604,19-03-2020,88.0,1753455,91.77,92.6,85.52
605,18-03-2020,91.57,2265847,90.44,95.49,89.15
606,17-03-2020,95.03,2225360,87.47,95.88,87.0
607,16-03-2020,85.31,1417171,87.0,92.78,83.35
608,13-03-2020,96.05,1680944,93.15,96.37,85.72
609,12-03-2020,88.63,1766554,91.43,93.32,88.3
610,11-03-2020,99.32,1829395,101.86,101.96,97.79
611,10-03-2020,104.7,1989058,108.32,108.79,102.2
612,09-03-2020,105.72,1434162,102.72,108.42,102.46
613,06-03-2020,110.5,1260001,110.87,112.29,107.67
614,05-03-2020,114.1,1645087,112.57,114.59,111.59
615,04-03-2020,116.37,1206509,112.17,116.55,110.5
616,03-03-2020,110.07,1317220,110.74,114.07,109.13
617,02-03-2020,110.12,1264051,103.0,110.35,103.0
618,28-02-2020,102.55,2281039,105.23,105.45,100.47
619,27-02-2020,107.45,1342533,112.0,112.51,107.32
620,26-02-2020,113.02,948139,112.47,114.66,112.47
621,25-02-2020,112.41,963578,114.91,115.32,111.85
622,24-02-2020,114.74,1217761,112.84,115.42,112.39
623,21-02-2020,115.18,2527232,114.24,115.45,113.99
624,20-02-2020,114.49,692278,115.55,115.8,113.32
625,19-02-2020,115.27,726409,115.97,117.33,115.2
626,18-02-2020,115.67,1085103,113.5,116.16,113.13
627,14-02-2020,116.2,530378,114.64,116.25,114.64
628,13-02-2020,114.4,409848,114.17,114.9,113.95
